story_id,person,aliases,type,mention_count,word_count,merged_text
87,Tokoh-3,['belulusan ulakh'],protagonist,2,36,"Laki-laki Belulusan Ulakh itu pun berjanji jika tubuhnya sudah dapat kembali dilihat orang , ia akan meminta maaf atas semua kejahilannya mengganggu orang . Malam itu , Laki-laki Belulusan Ulakh ditubuhnya duduk sendirian didepan rumah ."
87,Tokoh-4,"['penduduk desa', 'penduduk dusun', 'penduduk dosen', 'penduduk']",others,5,89,"seperti biasa , penduduk desa tak akan betah berlama-lama di rumah . Keberadaan laki-laki yang memakai Belulusan Ulakh sudah hampir dilupakan penduduk dusun , karna sampai saat ini dia tak pernah muncul dan terlihat lagi . Yang menarik perhatian penduduk dusun ini , adalah tempat tinggalnya yang selalu terlihat bersih dan terawat dengan baik . setelah pendapat dan tanggapan penduduk dosen ini sedangkan orang yang menjadi objek pembicaraannya tidak pernah pergi kemana-mana . Dia sangat bahagia dan terharu , ternyata penduduk di Dusun ini masih dapat mengenali dirinya ."
87,Tokoh-5,['sesepuh dusun'],others,1,47,ini berarti dirinya sudah dapat terlihat kembali Untunglah hari itu masih ada orang yang ingat dan mengenalnya sehingga suasana di sungai menjadi bertambah ramai dan heboh Kejadian ini dengan cepat disampaikan warga kepada puyang dan sesepuh Dusun ini sehingga mereka beramai-ramai pergi menuju ke tepian sungai .
87,Tokoh-6,['orang didusun'],others,1,19,"Keanehan yang nampak didepan mata ini tidak dapat dipungkiri , sehingga sering menjadi bahan pembicaraan orang didusun ini ."
87,Tokoh-7,['teman sedusun'],others,1,19,"Rasa penasaran ingin mengetahui apa benar keberadaanya tidak terlihat , maka kejahilannya untuk menggoda teman sedusun diulanginya lagi ."
87,Tokoh-8,['hewan melata'],others,1,12,Ia ingin membuktikan dan melihat sendiri sebesar apa hewan melata tersebut .
87,Tokoh-9,['sahabat'],others,1,4,tanya sahabat lain .
109,Tokoh-1,['ibu kandungnya'],protagonist,1,14,"Tidak dipandangnya ibu itu seperti ibu tirinya , tetapi dipandangnya seperti ibu kandungnya ."
109,Tokoh-10,['isteri'],protagonist,3,49,"Isterinya sangat bijak pandai bergaul , tidak pernah berkerut kening , dan selalu manis mulutnya apabila berbicara . Ayah Siti Sara sebenarnya menyerahkan kepercayaannya kepada isterinya untuk mengurus rumah dan anak-anak . Bila ia hendak pergi , ia selalu berpesan kepada isterinya supaya menjaga rumah dan Siti Sara ."
109,Tokoh-11,['janda'],antagonist,2,28,"Akhirnya , ayah Siti Sara berumah tangga lagi dengan seorang janda yang kampungnya tidak begitu jauh dari rumahnya . Janda itu mempunyai seorang anak yang masih kecil ."
109,Tokoh-12,['papa'],protagonist,1,27,"Kemudian dengan kata-kata yang membentak dan mata yang membelalak , ibu tirinya memanggil Kemari engkau , Siti Sara , engkau anak pemalas yang membuat papa susah ."
109,Tokoh-2,['ibu siti sara'],protagonist,1,24,"Sudah lebih dari satu tahun ibunya meninggal dunia , ayahnya bermaksud ingin menikah lagi untuk menggantikan ibu Siti Sara yang telah meninggal dunia ."
109,Tokoh-3,"['ibu tiri', 'ibu tirinya']",protagonist,31,502,"Sehari , dua hari , sebulan , dua bulan , Siti Sara bergaul dengan ibu tirinya . Hati ibu tirinya tampak baik sekali , seperti tidak dapat berpisah dengan Siti Sara , walau hanya sebentar . Tidak dipandangnya ibu itu seperti ibu tirinya , tetapi dipandangnya seperti ibu kandungnya . Begitu Siti Sara dengan ibu tirinya tidak pernah bertengkar dan berselisih . Sudah tiga tahun lebih Siti Sara bergaul dengan ibu tirinya , namun perangai ibu tirinya sudah berubah . Anak yang dibawa ibu tirinya pun sudah mulai besar , sudah dapat mengangkat buyung ke sumur , sudah dapat menjadi kawan berbicara dan kawan bekerja . Namun , Siti Sara tidak pernah mengadukan hal ini kepada ayahnya , apapun yang dikatakan ibu tirinya , selalu didiamkannya saja . Bila ayahnya menanyakan hal itu kepada ibu tirinya , ibu tirinya langsung menjawab Itu hal yang biasa , tidak selalu badan gemuk , kadang-kadang menjadi kurus pula . Semua pesan itu diterima ibu tirinya , tidak pernah dibantahnya . Lalu ibu tirinya menyahut Cepat sekali habis berasnya , tidak patut demikian . Mendengar tuduhan ibu tirinya , ia menjawab Saya tidak pernah pergi dari sini . '' Ibu tirinya membentak-bentak dengan marahnya , sambil membelalakkan matanya dan mengeluarkan cacian yang pedas tak terhingga . Kemudian dengan kata-kata yang membentak dan mata yang membelalak , ibu tirinya memanggil Kemari engkau , Siti Sara , engkau anak pemalas yang membuat papa susah . Lalu ibu tirinya mengambil segulung tikar dan melemparkannya hingga mengenai kaki Siti Sara . Belum selesai ia berbicara , ibu tirinya membentak Tidak usah engkau banyak bicara , nanti kupegang rambutmu , saya seret engkau ke halaman . '' Mendengar ancaman ibu tirinya , tubuh Siti Sara terasa lemas , lalu disandarkannya tubuhnya ke dinding dan pikirannya melayang . Tidak lama kemudian , ibu tirinya membentak lagi Apa lagi kau tunggu ? Di sana , ibu tirinya sudah menunggu untuk mengisi padi ke dalam karung . Ibu tirinya selalu mencari-cari kesalahan Siti Sara . Bila nanti Siti Sara meratakan jemuran padinya , ibu tirinya berusaha supaya padi itu tumpah . Kadang-kadang dengan tidak diketahui , padi telah dikaiskan ibu tirinya hingga berserakan di luar tikar jemuran . Ia sudah hampir menyelesaikan pekerjaannya , namun ibu tirinya tetap tidak puas . Dengan suara keras , ibu tirinya kembali menegur Kamu tidak bisa mengerjakan pekerjaan dengan benar , Siti Sara ! Ia telah melakukan yang terbaik , namun tetap saja ibu tirinya menemukan kesalahan pada setiap pekerjaan yang ia lakukan . Ia melihat suasana tegang antara ibu tiri dan anaknya . Ibu tirinya dengan cepat menjawab Oh , tidak ada apa-apa . Ia menceritakan bagaimana ibu tirinya selalu menyalahkannya , mencaci makinya , dan tidak pernah memberinya kesempatan untuk merasa dihargai . Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara . Ayahnya kemudian menatap ibu tirinya dengan tajam . Ibu tirinya terkejut mendengar kata-kata suaminya . Ibu tirinya juga berusaha memperbaiki hubungan mereka , meskipun tidak mudah ."
109,Tokoh-4,"['ayah', 'ayah siti sara']",protagonist,21,314,"`` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu . Jangan biarkan hatinya susah , berbuat baiklah engkau kepada ayahmu . '' Ayahnya berkata Janganlah engkau menangis lagi , anakku . Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya . Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur . Sudah lebih dari satu tahun ibunya meninggal dunia , ayahnya bermaksud ingin menikah lagi untuk menggantikan ibu Siti Sara yang telah meninggal dunia . Akhirnya , ayah Siti Sara berumah tangga lagi dengan seorang janda yang kampungnya tidak begitu jauh dari rumahnya . Namun , hanya kalau di depan ayahnya saja ia diajak makan bersama dan diikutsertakan dalam pekerjaan . Tetapi di belakang ayahnya , ia disisihkan dan tidak diikutsertakan dalam apapun yang dikerjakannya . Namun , Siti Sara tidak pernah mengadukan hal ini kepada ayahnya , apapun yang dikatakan ibu tirinya , selalu didiamkannya saja . Bila ayahnya menanyakan hal itu kepada ibu tirinya , ibu tirinya langsung menjawab Itu hal yang biasa , tidak selalu badan gemuk , kadang-kadang menjadi kurus pula . Ayahnya jarang berada di rumah , sering pergi memancing atau berburu bersama kawannya . Ayah Siti Sara sebenarnya menyerahkan kepercayaannya kepada isterinya untuk mengurus rumah dan anak-anak . Tetapi , bila ayahnya tidak ada di rumah , Siti Sara menjadi sasaran . Saat itu , ayah Siti Sara pulang dari berburu . Dengan tatapan khawatir , ayahnya bertanya Ada apa ini ? Namun , ayah Siti Sara tidak percaya begitu saja . Mendengar pengakuan anaknya , ayah Siti Sara terdiam sejenak . Setelah beberapa saat , ayahnya berkata Siti Sara , aku minta maaf karena tidak memperhatikanmu dengan baik . Ayahnya kemudian menatap ibu tirinya dengan tajam . Ayah Siti Sara lebih sering berada di rumah dan mulai lebih peduli pada Siti Sara ."
109,Tokoh-5,['suami'],others,2,19,Ibu tirinya terkejut mendengar kata-kata suaminya . Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara .
109,Tokoh-6,"['anak', 'anak yang masih kecil']",others,8,95,"Anaknya tidak banyak , hanya satu orang saja , namanya Siti Sara . `` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu . Ayahnya berkata Janganlah engkau menangis lagi , anakku . Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya . Janda itu mempunyai seorang anak yang masih kecil . Begitu seringnya , sehingga ia jarang berada di rumah bersama anaknya , Siti Sara . Ia melihat suasana tegang antara ibu tiri dan anaknya . Mendengar pengakuan anaknya , ayah Siti Sara terdiam sejenak ."
109,Tokoh-7,['semua orang di kampung'],others,1,9,Semua orang di kampung itu memuji Siti Sara .
109,Tokoh-8,['orang lain'],others,2,32,"Tidak cukup hanya di situ saja , tetapi kepada orang lain pun dikatakan bahwa pekerjaan Siti Sara tidak ada yang beres . Dikatakan kepada orang lain bahwa Siti Sara tidak berhati-hati ."
109,Tokoh-9,['siti sara'],protagonist,53,753,"Anaknya tidak banyak , hanya satu orang saja , namanya Siti Sara . Siti Sara sangat rajin . Semua orang di kampung itu memuji Siti Sara . Suatu saat , Siti Sara mendapat sanjungan orang karena rajinnya . Suatu malam , Siti Sara dipanggil oleh ibunya . Siti Sara pun datang dan duduk di sebelah kanan ibunya . Siti Sara menangis terseduh-seduh , terutama melihat ibunya diusung orang ke kuburan . Siti Sara terus menerus menangis , bahkan sampai hari keempat puluh empat setelah ibunya dikuburkan , ia masih menangis . Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur . Sehari , dua hari , sebulan , dua bulan , Siti Sara bergaul dengan ibu tirinya . Hati ibu tirinya tampak baik sekali , seperti tidak dapat berpisah dengan Siti Sara , walau hanya sebentar . Keadaan Siti Sara pun sudah kembali seperti ibunya masih hidup . Kini , Siti Sara sudah mulai gairah menganyam tikar kembali dan membersihkan rumah . Begitu Siti Sara dengan ibu tirinya tidak pernah bertengkar dan berselisih . Sudah tiga tahun lebih Siti Sara bergaul dengan ibu tirinya , namun perangai ibu tirinya sudah berubah . Hatinya tidak lagi seperti semula kepada Siti Sara . Pada mulanya , hal ini tidak diperdulikan oleh Siti Sara , ia tetap seperti biasa . Namun , Siti Sara tidak pernah mengadukan hal ini kepada ayahnya , apapun yang dikatakan ibu tirinya , selalu didiamkannya saja . Siti Sara bekerja tanpa henti , semua pekerjaan rumah dibebankan padanya . Begitu seringnya , sehingga ia jarang berada di rumah bersama anaknya , Siti Sara . Bila ia hendak pergi , ia selalu berpesan kepada isterinya supaya menjaga rumah dan Siti Sara . Tetapi , bila ayahnya tidak ada di rumah , Siti Sara menjadi sasaran . Tidak cukup hanya di situ saja , tetapi kepada orang lain pun dikatakan bahwa pekerjaan Siti Sara tidak ada yang beres . Orang tidak ada yang mengetahui bahwa semua pekerjaan di rumah diserahkan sepenuhnya kepada Siti Sara . Pada suatu hari , setelah memasak nasi , Siti Sara mengatakan kepada ibunya bahwa beras persediaan sudah habis . Siti Sara hanya menangis , air matanya bercucuran . Kemudian dengan kata-kata yang membentak dan mata yang membelalak , ibu tirinya memanggil Kemari engkau , Siti Sara , engkau anak pemalas yang membuat papa susah . Lalu ibu tirinya mengambil segulung tikar dan melemparkannya hingga mengenai kaki Siti Sara . Siti Sara jatuh tertelungkup , bibirnya terbentur dinding . Siti Sara berkata sambil bangun perlahan Sampai hati ibu berbuat demikian . Mendengar ancaman ibu tirinya , tubuh Siti Sara terasa lemas , lalu disandarkannya tubuhnya ke dinding dan pikirannya melayang . Mendengar kata-kata itu , Siti Sara tersentak . Karung yang sudah berisi padi untuk dijemur , Siti Sara antar dan dituangkan dengan hati-hati di atas tikar yang terlebih dahulu sudah disediakannya . Sambil duduk menunggui padi jemuran , Siti Sara melanjutkan anyamannya . Ibu tirinya selalu mencari-cari kesalahan Siti Sara . Ia belum merasa puas terhadap Siti Sara , sehingga diusahakannya supaya kesalahan Siti Sara selalu ada . Bila nanti Siti Sara meratakan jemuran padinya , ibu tirinya berusaha supaya padi itu tumpah . Dengan demikian , Siti Sara menjadi sasaran bicara . Dikatakan kepada orang lain bahwa Siti Sara tidak berhati-hati . Suatu hari , setelah bekerja keras sepanjang pagi , Siti Sara merasa sangat lelah . Dengan suara keras , ibu tirinya kembali menegur Kamu tidak bisa mengerjakan pekerjaan dengan benar , Siti Sara ! Siti Sara merasa perasaannya hancur . Siti Sara hanya tidak bisa mengerjakan pekerjaan dengan benar seperti biasanya . `` Siti Sara tanyanya lembut apa yang sebenarnya terjadi ? '' Siti Sara , dengan hati yang penuh luka , akhirnya menceritakan semuanya . Air mata Siti Sara mulai mengalir , dan untuk pertama kalinya dalam waktu yang lama , ia mengungkapkan perasaannya . Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara . Setelah beberapa saat , ayahnya berkata Siti Sara , aku minta maaf karena tidak memperhatikanmu dengan baik . Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara . Dengan kepala tertunduk , ia berkata pelan Aku ... aku minta maaf , Siti Sara . Siti Sara mengangguk perlahan , meskipun hatinya masih terasa berat . Ayah Siti Sara lebih sering berada di rumah dan mulai lebih peduli pada Siti Sara . Siti Sara , meskipun masih merasa sakit di hatinya , merasa sedikit lebih ringan ."
111,Tokoh-1,['ibu'],protagonist,3,33,"Maka , pada suatu hari , dia menemui ibunya . Kepada ibunya , ia berkata bahwa ia ingin berdagang . Ketika itu , ibunya menangis karena harus berpisah dengan anak satu-satunya itu ."
111,Tokoh-10,['tukang emas'],others,6,79,"Pada suatu hari , pergilah ia ke tukang emas . Tukang emas itu menanyakan mengenai mentiko betuah itu kepadanya . Karena kebodohannya , lalu ia menceritakan segala sesuatu tentang mentiko betuah itu kepada tukang emas tersebut . Kemudian tahulah tukang emas itu tentang khasiat yang dikandung mentiko betuah itu . Setelah anak itu pulang , maka tukang emas itu mencoba seperti yang diterangkan anak tadi . Lalu hatinya sangat kecewa dan mengutuk tukang emas yang telah menipunya itu ."
111,Tokoh-11,"['ular', 'besar', 'ular besar']",others,16,246,"Di sana , ia melihat segerombolan orang sedang menembak seekor ular yang besar . Orang-orang itu ditegurnya Mengapa kalian membunuh ular itu ? '' Lalu orang itu menjawab Kau jangan banyak bicara di sini , nanti akan kami tombak seperti ular ini . '' Akhirnya , ia mengatakan kepada orang itu Inilah uang sedikit , janganlah kalian memperlakukan ular itu . '' Pada saat itu , tiba-tiba ada seekor ular besar , kira-kira sebesar pohon kelapa besar badannya . Ular itu berkata Hai anak muda , mengapa engkau menangis ? '' Melihat ular itu , ia ketakutan dan hendak lari dari tempat itu jika ular itu tidak berkata lagi Jangan takut dan jangan lari . Dia diam mendengar ucapan ular itu . Lalu ular itu meneruskan ucapannya Engkau telah menyelamatkan kami dari penganiayaan kaummu , bangsa manusia . Anak raja tadi berpikir , bagaimana ia akan mengambil benda itu dari mulut ular tersebut ? Ia termangu-mangu dan tidak berani mendekati ular itu . Kemudian ular berkata lagi Ambil saja , dan tidak apa-apa . '' Akhirnya , dengan memberanikan diri , dia mengambil mentiko betuah dari mulut ular tersebut . Ketika itu , ular berpesan padanya Apa yang kau ingini dengan mentiko betuah ini bisa kau dapatkan , tetapi dengan satu syarat , yaitu setiap malam Jumat ia harus diasapi dengan kemeyan . '' Lalu ia mencoba untuk menguji kebenaran ucapan ular tadi . Ada yang menganiaya burung , ular , monyet , dan lain-lain ."
111,Tokoh-12,['kampung'],others,1,11,"Tetapi , anak-anak kampung itu menjawab Apa yang kau tahu ?"
111,Tokoh-13,['anjing'],others,15,239,"Kemudian kucing mencari anjing lalu menceritakan pula kepadanya . Akhirnya , tikus , kucing , dan anjing bermufakat untuk menolong anak raja itu . Kini anjinglah yang mampu berenang , sedangkan tikus dan kucing menunggangi anjing sehingga ketiga binatang itu tiba di seberang . Si tikus masuk ke dalam lemari , kucing duduk di rumah , dan anjing mengawasi sekitar rumah . Bila anjing yang akan memegangnya dengan mulut ketika berenang , dikhawatirkan bila ia lelah , mulutnya akan terbuka , dan benda itu akan jatuh ke dalam air . Akhirnya , anjing berkata Kalau begitu , sayalah yang membawanya . '' Hal tersebut rupanya tidak diketahui oleh kucing dan anjing . Anjing dan kucing lalu menyelam , tetapi apa yang mereka cari tak kunjung ditemukan . Rupanya , tikus penipu tadi , ketika anjing dan kucing belum datang , sudah lebih dulu menghadap anak raja dan menyerahkan mentiko betuah itu kepadanya . Anak raja sangat gembira , tetapi kucing dan anjing menangis tersedu-sedu . Mendengar ucapan anak raja , kucing dan anjing saling berpandangan , dan mereka mengerti bahwa mereka telah ditipu oleh tikus . Bukan main marahnya kucing dan anjing kepada tikus karena telah menipunya . Kutukan serupa itu terhadap tikus juga diucapkan oleh anjing . Tetapi , sejak saat itu , kucing dan anjing mulai mengejar tikus dengan segenap tenaganya . Justru karena itulah , hingga sekarang , kucing dan anjing sangat bermusuhan dengan tikus ."
111,Tokoh-14,['monyet'],others,1,12,"Ada yang menganiaya burung , ular , monyet , dan lain-lain ."
111,Tokoh-15,['kucing'],antagonist,20,304,"Setelah mengetahui hal itu , maka tikus mencari kucing . Kemudian kucing mencari anjing lalu menceritakan pula kepadanya . Akhirnya , tikus , kucing , dan anjing bermufakat untuk menolong anak raja itu . Tikus dan kucing tak mampu mengikuti jejak itu . Kini anjinglah yang mampu berenang , sedangkan tikus dan kucing menunggangi anjing sehingga ketiga binatang itu tiba di seberang . Si tikus masuk ke dalam lemari , kucing duduk di rumah , dan anjing mengawasi sekitar rumah . Bila ia bersin , maka benda itu akan terlontar dari mulutnya , lalu kucing menangkap benda itu dan melarikannya ke bawah rumah . Malam sudah larut , dan kucing mengetahui bahwa orang itu telah tidur nyenyak . Demikian pula dengan kucing dan tikus , mereka takut benda itu jatuh ke sungai . Dalam penyeberangan tersebut , benda yang mereka bawa dipegang oleh kucing . Ketika sampai di tengah-tengah sungai , mentiko betuah itu jatuh dari tangan kucing . Hal tersebut rupanya tidak diketahui oleh kucing dan anjing . Anjing dan kucing lalu menyelam , tetapi apa yang mereka cari tak kunjung ditemukan . Rupanya , tikus penipu tadi , ketika anjing dan kucing belum datang , sudah lebih dulu menghadap anak raja dan menyerahkan mentiko betuah itu kepadanya . Anak raja sangat gembira , tetapi kucing dan anjing menangis tersedu-sedu . Mendengar ucapan anak raja , kucing dan anjing saling berpandangan , dan mereka mengerti bahwa mereka telah ditipu oleh tikus . Bukan main marahnya kucing dan anjing kepada tikus karena telah menipunya . Mereka mencaci-maki tikus itu dengan kemarahan yang amat sangat sehingga kumis kucing berdiri dan matanya merah menyala . Tetapi , sejak saat itu , kucing dan anjing mulai mengejar tikus dengan segenap tenaganya . Justru karena itulah , hingga sekarang , kucing dan anjing sangat bermusuhan dengan tikus ."
111,Tokoh-16,['rakyat'],others,6,90,"Raja itu sangat disenangi oleh rakyatnya . Ia menyuruh memukul beduk untuk memberi tahu seluruh rakyat agar berkumpul di pendopo istananya . Ketika seluruh rakyat telah berkumpul , lalu mereka bertanya kepada raja Apakah kiranya Baginda memanggil kami kemari ? '' Lalu raja menjawab Hai rakyatku , aku memanggil kalian kemari adalah hendak mengabarkan bahwa Tuhan telah memberikan aku seorang putra . '' Mendengar ucapan raja , maka seluruh rakyat dengan serentak mengucapkan Alhamdulillah tanda mereka turut bergembira pula . Seluruh rakyat bersiap dan bekerja melaksanakan hajat raja itu ."
111,Tokoh-17,['burung'],others,3,37,"Ia berjumpa dengan anak-anak kampung yang sedang menembak burung dengan ketapelnya . Ia melarang mereka menganiaya burung karena burung itu tidak berdosa , katanya . Ada yang menganiaya burung , ular , monyet , dan lain-lain ."
111,Tokoh-18,['tikus'],antagonist,18,269,"Ketika itu , datanglah seekor tikus lalu menanyakan mengapa ia kelihatan bermurung saja . Setelah mengetahui hal itu , maka tikus mencari kucing . Akhirnya , tikus , kucing , dan anjing bermufakat untuk menolong anak raja itu . Tikus dan kucing tak mampu mengikuti jejak itu . Kini anjinglah yang mampu berenang , sedangkan tikus dan kucing menunggangi anjing sehingga ketiga binatang itu tiba di seberang . Si tikus masuk ke dalam lemari , kucing duduk di rumah , dan anjing mengawasi sekitar rumah . Caranya adalah tikus duduk di atas mulut orang itu , sedangkan ekornya dimasukkan ke dalam hidung orang itu hingga orang itu bersin . Demikian pula dengan kucing dan tikus , mereka takut benda itu jatuh ke sungai . Lalu tikus menyambut benda itu dan memasukkannya ke dalam mulutnya . Sebenarnya , tikus telah menipu mereka . Rupanya , tikus penipu tadi , ketika anjing dan kucing belum datang , sudah lebih dulu menghadap anak raja dan menyerahkan mentiko betuah itu kepadanya . Mendengar ucapan anak raja , kucing dan anjing saling berpandangan , dan mereka mengerti bahwa mereka telah ditipu oleh tikus . Bukan main marahnya kucing dan anjing kepada tikus karena telah menipunya . Mereka mencaci-maki tikus itu dengan kemarahan yang amat sangat sehingga kumis kucing berdiri dan matanya merah menyala . Lalu katanya Tunggu bagianmu , hai tikus jahanam . Kutukan serupa itu terhadap tikus juga diucapkan oleh anjing . Tetapi , sejak saat itu , kucing dan anjing mulai mengejar tikus dengan segenap tenaganya . Justru karena itulah , hingga sekarang , kucing dan anjing sangat bermusuhan dengan tikus ."
111,Tokoh-2,['raja'],protagonist,14,224,"Pada suatu negeri , ada seorang raja yang amat kaya . Raja itu sangat disenangi oleh rakyatnya . Tetapi , sayang , raja tersebut tidak mempunyai anak walaupun sudah sepuluh tahun membina rumah tangga . Lalu raja tersebut berkata kepada istrinya Adinda , bagaimana gerangan nasib kita ini ? Setelah mendengar ucapan istrinya itu , maka keesokan harinya , dengan persiapan dan perlengkapan yang cukup , berangkatlah raja beserta istrinya ke tempat tersebut . Raja sangat gembira dan hatinya sangat senang . Ketika seluruh rakyat telah berkumpul , lalu mereka bertanya kepada raja Apakah kiranya Baginda memanggil kami kemari ? '' Lalu raja menjawab Hai rakyatku , aku memanggil kalian kemari adalah hendak mengabarkan bahwa Tuhan telah memberikan aku seorang putra . '' Mendengar ucapan raja , maka seluruh rakyat dengan serentak mengucapkan Alhamdulillah tanda mereka turut bergembira pula . Selanjutnya , raja menyampaikan bahwa ia hendak mengadakan kenduri atau selamatan sebagai tanda syukur atas rahmat Tuhan yang telah melimpahinya itu . Demikianlah keluhan sang raja ketika mengetahui kelakuan anaknya itu . Mendengar saran dan anjuran istrinya , maka raja menyediakan modal untuk berdagang kepada anaknya itu . Ketika uang modal itu diserahkan kepadanya , raja berpesan Kalau engkau ingin berdagang , maka betul-betullah berdagang dan bekerjalah dengan sungguh-sungguh . Raja marah ketika mendengar jawaban anaknya itu , lalu mengancam akan membacok kepalanya ."
111,Tokoh-3,['ayah'],protagonist,13,201,"Permintaan anaknya itu lalu disampaikan kepada ayahnya sambil berkata Daripada dia kita hardik setiap hari , lebih baik kita berikan dia modal untuk berdagang . '' Tentu nanti aku akan dibacok karena uang yang diberikan ayahnya untuk modal berdagang telah habis dibagi-bagikan pada orang . Ayahnya tercengang melihat keadaan anaknya itu sambil berkata Apakah yang telah engkau peroleh dalam perdagangan itu , Anakku ? '' Anaknya menjawab Tidak ada apa-apa , Ayah . '' Ayahnya bertanya lagi Ke manakah uang yang kuberikan dahulu ? '' `` Sudah habis , Ayah jawab anak itu . Setelah beberapa saat , meskipun merasa berat , pertanyaan ayah itu lalu dijawabnya Dalam perjalanan yang saya tempuh , saya bertemu dengan orang-orang yang menganiaya binatang . Kepada mereka , saya berikan uang agar mereka menghentikan perbuatannya itu sehingga uang yang Ayah berikan dahulu telah habis semuanya . '' Dalam pada itu , anaknya berkata lagi Ayah , jangan marah-marah . Uang yang Ayah berikan itu akan kukembalikan dengan segera . '' Ia mengatakan Inilah ganti uang Ayah tempo hari . '' Ayahnya terkejut melihat keanehan itu serta mengubah sikap marahnya . Kepada ayah dan bundanya , ia menceritakan segala yang terjadi dengan mentiko betuah itu ."
111,Tokoh-4,"['istri', 'istri raja']",protagonist,7,98,"Pada suatu malam , ia berbincang-bincang dengan istrinya . `` Pada saya ada satu cara jawab istrinya . tanyanya mendesak istrinya itu . Kemudian istrinya itu mengatakan Kita pergi ke hulu sebuah sungai yang airnya sangat dingin . Setelah mendengar ucapan istrinya itu , maka keesokan harinya , dengan persiapan dan perlengkapan yang cukup , berangkatlah raja beserta istrinya ke tempat tersebut . Istri raja telah mengandung , dan tidak lama kemudian ia melahirkan seorang anak yang kulitnya putih bagaikan kapas . Mendengar saran dan anjuran istrinya , maka raja menyediakan modal untuk berdagang kepada anaknya itu ."
111,Tokoh-5,['bunda'],protagonist,1,15,"Kepada ayah dan bundanya , ia menceritakan segala yang terjadi dengan mentiko betuah itu ."
111,Tokoh-6,"['anak tunggal raja', 'anak raja']",protagonist,15,197,"Lama-kelamaan , anak raja pun bertambah besar . Maklumlah , ia adalah seorang anak raja kaya . Ia adalah satu-satunya anak tunggal raja . Kemudian anak raja ini menyerahkan uang kepada anak-anak itu , masing-masing lima puluh ribu rupiah . Anak raja tadi berpikir , bagaimana ia akan mengambil benda itu dari mulut ular tersebut ? Melihat kenyataan itu , maka timbullah keinginannya hendak melarikan barang anak raja itu . Anak raja itu menjawab dan menceritakan segala yang telah menimpa dirinya . Lalu kepadanya diceritakan nasib yang telah menimpa anak raja itu . Akhirnya , tikus , kucing , dan anjing bermufakat untuk menolong anak raja itu . Setibanya di rumah , anak raja masih tidur . Rupanya , tikus penipu tadi , ketika anjing dan kucing belum datang , sudah lebih dulu menghadap anak raja dan menyerahkan mentiko betuah itu kepadanya . Anak raja sangat gembira , tetapi kucing dan anjing menangis tersedu-sedu . Kemudian mereka ditanyai oleh anak raja Mengapa engkau menangis ? Mendengar ucapan anak raja , kucing dan anjing saling berpandangan , dan mereka mengerti bahwa mereka telah ditipu oleh tikus . Akhirnya , mereka menyembah dan bersujud di hadapan anak raja ."
111,Tokoh-7,['anak muda'],protagonist,1,10,Anak muda itu sangat berbesar hati atas hadiah tersebut .
111,Tokoh-8,['orang tuanya'],others,1,6,Orang tuanya amat marah kepadanya .
111,Tokoh-9,['tuhan yang maha esa'],others,1,19,Di sana kita ber-iimau dan bernazar kepada Tuhan Yang Maha Esa agar kepada kita diberkahi seorang anak . ''
